"","ID","key_press","trial_type","trial_index","control_level","correct","confidence_level","test_part","staircase","reverse","staircaseA","staircaseB","average_thre"
"2285",45,65,"dot-motion",28,0.0400015,NA,2,"stimulus",1,NA,0,0,0
"2286",49,65,"dot-motion",57,0.0150015,1,4,"stimulus",0,1,0,0,0
"2287",5,65,"dot-motion",39,0.045003,NA,1,"stimulus",1,1,0,0,0
"2288",16,65,"dot-motion",131,0.0030033,1,1,"stimulus",1,NA,0,0,0
"2289",12,66,"dot-motion",149,0.0645055,NA,3,"stimulus",1,NA,0,0,0
"2290",90,66,"dot-motion",151,0.0445041,NA,2,"stimulus",1,NA,0,0,0
"2291",82,65,"dot-motion",233,0.0640072,1,3,"stimulus",1,NA,0,0,0
"2292",85,66,"dot-motion",131,0.00950135,1,3,"stimulus",0,NA,0,0,0
"2293",18,65,"dot-motion",71,0.00250225,1,2,"stimulus",0,NA,0,0,0
"2294",93,66,"dot-motion",167,0.25,1,4,"catch trial",0,NA,0,0,0
"2295",71,66,"dot-motion",285,0.0051054,1,4,"stimulus",0,NA,0,0,0
"2296",14,66,"dot-motion",161,0.0050036,1,4,"stimulus",1,NA,0,0,0
"2297",92,66,"dot-motion",197,5.70057e-06,NA,1,"stimulus",0,1,0,0,0
"2298",17,66,"dot-motion",51,0.0350015,1,2,"stimulus",1,1,0,0,0
"2299",45,65,"dot-motion",30,0.25,1,4,"catch trial",0,NA,0,0,0
"2300",33,65,"dot-motion",255,0.0057099,1,3,"stimulus",0,NA,0,0,0
"2301",49,65,"dot-motion",59,0.0125015,1,4,"stimulus",0,NA,0,0,0
"2302",54,66,"dot-motion",121,0.011003,1,3,"stimulus",1,NA,0,0,0
"2303",46,66,"dot-motion",135,0.25,1,4,"catch trial",0,NA,0,0,0
"2304",90,66,"dot-motion",153,0.0575074,1,3,"stimulus",0,NA,0,0,0
"2305",82,66,"dot-motion",235,0.0810069,1,3,"stimulus",0,1,0,0,0
"2306",14,66,"dot-motion",163,0.0040036,1,4,"stimulus",1,NA,0,0,0
"2307",85,65,"dot-motion",133,0.002503,1,1,"stimulus",1,NA,0,0,0
"2308",16,66,"dot-motion",133,0.0020033,1,1,"stimulus",1,NA,0,0,0
"2309",93,65,"dot-motion",169,0.0060039,1,3,"stimulus",0,NA,0,0,0
"2310",18,66,"dot-motion",73,0.0200022,1,4,"stimulus",1,1,0,0,0
"2311",71,66,"dot-motion",287,0.0080009,1,4,"stimulus",1,NA,0,0,0
"2312",5,66,"dot-motion",41,0.050003,NA,4,"stimulus",0,1,0,0,0
"2313",17,66,"dot-motion",53,0.0350015,1,2,"stimulus",0,1,0,0,0
"2314",92,66,"dot-motion",199,0.0105024,1,3,"stimulus",1,NA,0,0,0
"2315",45,65,"dot-motion",32,0.0400015,NA,4,"stimulus",0,NA,0,0,0
"2316",90,65,"dot-motion",155,0.0475044,NA,2,"stimulus",1,NA,0,0,0
"2317",46,65,"dot-motion",137,0.0400045,1,4,"stimulus",0,NA,0,0,0
"2318",54,65,"dot-motion",123,0.010003,1,3,"stimulus",1,NA,0,0,0
"2319",14,66,"dot-motion",165,0.0030036,NA,4,"stimulus",1,1,0,0,0
"2320",82,65,"dot-motion",237,0.0800069,1,3,"stimulus",0,NA,0,0,0
"2321",12,65,"dot-motion",151,0.0675059,1,3,"stimulus",1,1,0,0,0
"2322",33,66,"dot-motion",257,0.0055099,NA,2,"stimulus",0,1,0,0,0
"2323",33,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.00670966,0.00982634,0.008268
"2324",71,65,"dot-motion",289,0.0070009,1,4,"stimulus",1,NA,0,0,0
"2325",93,65,"dot-motion",171,0.0025033,1,1,"stimulus",1,NA,0,0,0
"2326",18,66,"dot-motion",75,2.25022e-06,NA,1,"stimulus",0,1,0,0,0
"2327",16,65,"dot-motion",135,0.008503,1,2,"stimulus",0,NA,0,0,0
"2328",85,66,"dot-motion",135,0.00850135,NA,1,"stimulus",0,1,0,0,0
"2329",49,66,"dot-motion",61,0.0050015,1,3,"stimulus",1,NA,0,0,0
"2330",46,65,"dot-motion",139,0.0375045,NA,4,"stimulus",0,1,0,0,0
"2331",45,65,"dot-motion",34,0.25,1,4,"catch trial",0,NA,0,0,0
"2332",92,65,"dot-motion",201,0.000605761,1,1,"stimulus",0,1,0,0,0
"2333",17,66,"dot-motion",55,0.0325015,1,1,"stimulus",1,NA,0,0,0
"2334",5,65,"dot-motion",43,0.0525037,NA,2,"stimulus",1,NA,0,0,0
"2335",54,65,"dot-motion",125,0.009003,1,3,"stimulus",1,NA,0,0,0
"2336",82,65,"dot-motion",239,0.0630072,NA,3,"stimulus",1,1,0,0,0
"2337",14,66,"dot-motion",167,0.25,1,4,"catch trial",0,NA,0,0,0
"2338",71,66,"dot-motion",291,0.0060009,1,4,"stimulus",1,NA,0,0,0
"2339",16,65,"dot-motion",137,0.0010033,1,1,"stimulus",1,NA,0,0,0
"2340",90,66,"dot-motion",157,0.0565073,1,3,"stimulus",0,NA,0,0,0
"2341",93,65,"dot-motion",173,0.0015033,NA,1,"stimulus",1,1,0,0,0
"2342",49,65,"dot-motion",63,0.25,1,4,"catch trial",0,NA,0,0,0
"2343",85,65,"dot-motion",137,3.0003e-06,1,1,"stimulus",1,NA,0,0,0
"2344",45,66,"dot-motion",36,0.055003,1,3,"stimulus",1,1,0,0,0
"2345",46,65,"dot-motion",141,0.0405048,1,4,"stimulus",0,1,0,0,0
"2346",12,65,"dot-motion",153,0.0665058,NA,3,"stimulus",1,1,0,0,0
"2347",18,65,"dot-motion",77,0.007503,1,3,"stimulus",0,1,0,0,0
"2348",17,66,"dot-motion",57,0.0300015,1,2,"stimulus",1,NA,0,0,0
"2349",14,65,"dot-motion",169,0.25,1,4,"catch trial",0,NA,0,0,0
"2350",92,65,"dot-motion",203,0.0095024,1,3,"stimulus",1,NA,0,0,0
"2351",82,65,"dot-motion",241,0.0790069,NA,3,"stimulus",0,1,0,0,0
"2352",5,65,"dot-motion",45,0.0575037,NA,2,"stimulus",0,NA,0,0,0
"2353",71,65,"dot-motion",293,0.0049054,1,4,"stimulus",0,NA,0,0,0
"2354",46,65,"dot-motion",143,0.0395048,NA,4,"stimulus",0,1,0,0,0
"2355",45,65,"dot-motion",38,0.055003,NA,1,"stimulus",0,NA,0,0,0
"2356",90,65,"dot-motion",159,0.0505047,NA,3,"stimulus",1,NA,0,0,0
"2357",16,65,"dot-motion",139,0.007503,1,2,"stimulus",0,NA,0,0,0
"2358",49,65,"dot-motion",65,0.0025015,1,4,"stimulus",1,NA,0,0,0
"2359",93,66,"dot-motion",175,0.0045036,1,3,"stimulus",1,1,0,0,0
"2360",85,66,"dot-motion",139,0.0115017,1,1,"stimulus",0,1,0,0,0
"2361",82,65,"dot-motion",243,0.0820072,1,3,"stimulus",0,1,0,0,0
"2362",5,65,"dot-motion",47,0.0650045,1,3,"stimulus",0,1,0,0,0
"2363",17,66,"dot-motion",59,0.0325015,NA,1,"stimulus",0,1,0,0,0
"2364",18,65,"dot-motion",79,0.0175023,1,3,"stimulus",1,NA,0,0,0
"2365",92,65,"dot-motion",205,0.0085024,1,1,"stimulus",1,NA,0,0,0
"2366",12,65,"dot-motion",155,0.0695062,NA,3,"stimulus",1,NA,0,0,0
"2367",14,65,"dot-motion",171,0.0040006,1,4,"stimulus",0,NA,0,0,0
"2368",71,65,"dot-motion",295,0.0050009,1,4,"stimulus",1,NA,0,0,0
"2369",45,65,"dot-motion",40,0.0700045,1,3,"stimulus",0,1,0,0,0
"2370",46,66,"dot-motion",145,0.0425051,NA,4,"stimulus",0,NA,0,0,0
"2371",90,65,"dot-motion",161,0.0555074,1,2,"stimulus",0,NA,0,0,0
"2372",49,66,"dot-motion",67,0.0100015,1,4,"stimulus",0,NA,0,0,0
"2373",93,65,"dot-motion",177,0.0050039,1,2,"stimulus",0,NA,0,0,0
"2374",17,65,"dot-motion",61,0.0275015,NA,2,"stimulus",1,1,0,0,0
"2375",14,66,"dot-motion",173,0.0030006,NA,4,"stimulus",0,1,0,0,0
"2376",16,66,"dot-motion",141,3.30033e-06,1,1,"stimulus",1,NA,0,0,0
"2377",85,65,"dot-motion",141,0.25,1,4,"catch trial",0,NA,0,0,0
"2378",82,66,"dot-motion",245,0.0660075,1,3,"stimulus",1,1,0,0,0
"2379",92,65,"dot-motion",207,0.0075024,NA,3,"stimulus",1,1,0,0,0
"2380",46,65,"dot-motion",147,0.0650053,1,4,"stimulus",1,NA,0,0,0
"2381",12,66,"dot-motion",157,0.0725065,1,4,"stimulus",1,1,0,0,0
"2382",5,66,"dot-motion",49,0.0625045,1,2,"stimulus",0,NA,0,0,0
"2383",45,65,"dot-motion",42,0.050003,NA,1,"stimulus",1,1,0,0,0
"2384",18,66,"dot-motion",81,0.006503,NA,1,"stimulus",0,1,0,0,0
"2385",71,65,"dot-motion",297,0.0047054,NA,4,"stimulus",0,1,0,0,0
"2386",90,66,"dot-motion",163,0.0545074,1,2,"stimulus",0,NA,0,0,0
"2387",93,66,"dot-motion",179,0.0040039,1,2,"stimulus",0,NA,0,0,0
"2388",14,65,"dot-motion",175,0.0060009,1,4,"stimulus",0,1,0,0,0
"2389",17,65,"dot-motion",63,0.0400022,NA,1,"stimulus",0,NA,0,0,0
"2390",49,66,"dot-motion",69,1.50015e-06,NA,1,"stimulus",1,1,0,0,0
"2391",85,66,"dot-motion",143,0.0105017,1,4,"stimulus",0,NA,0,0,0
"2392",45,65,"dot-motion",44,0.0650045,1,4,"stimulus",0,NA,0,0,0
"2393",92,66,"dot-motion",209,0.0105027,1,1,"stimulus",1,1,0,0,0
"2394",46,66,"dot-motion",149,0.0455054,1,4,"stimulus",0,1,0,0,0
"2395",5,65,"dot-motion",51,0.0600045,NA,2,"stimulus",0,1,0,0,0
"2396",18,65,"dot-motion",83,0.0150023,NA,1,"stimulus",1,1,0,0,0
"2397",12,66,"dot-motion",159,0.0715064,NA,3,"stimulus",1,1,0,0,0
"2398",71,66,"dot-motion",299,0.0040009,1,4,"stimulus",1,NA,0,0,0
"2399",54,66,"dot-motion",127,0.019504,1,3,"stimulus",0,NA,0,0,0
"2400",16,66,"dot-motion",143,0,NA,1,"stimulus",1,1,0,0,0
"2401",14,65,"dot-motion",177,0.0050009,1,4,"stimulus",0,NA,0,0,0
"2402",90,66,"dot-motion",165,0.0535074,1,1,"stimulus",0,NA,0,0,0
"2403",93,65,"dot-motion",181,0.0035036,NA,1,"stimulus",1,1,0,0,0
"2404",17,65,"dot-motion",65,0.047503,NA,2,"stimulus",0,NA,0,0,0
"2405",46,66,"dot-motion",151,0.0445054,1,4,"stimulus",0,NA,0,0,0
"2406",5,66,"dot-motion",53,0.0675052,NA,2,"stimulus",0,NA,0,0,0
"2407",45,65,"dot-motion",46,0.0575037,NA,4,"stimulus",1,NA,0,0,0
"2408",85,66,"dot-motion",145,0.00950165,1,4,"stimulus",0,NA,0,0,0
"2409",49,65,"dot-motion",71,0.0075015,1,4,"stimulus",0,NA,0,0,0
"2410",92,66,"dot-motion",211,0.0103027,NA,1,"stimulus",1,1,0,0,0
"2411",92,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.00572559,0.0112625,0.00849403
"2412",18,66,"dot-motion",85,0.0095033,1,4,"stimulus",0,1,0,0,0
"2413",16,65,"dot-motion",145,0.006503,1,2,"stimulus",0,NA,0,0,0
"2414",54,65,"dot-motion",129,0.018504,1,4,"stimulus",0,NA,0,0,0
"2415",71,66,"dot-motion",301,0.0030009,NA,1,"stimulus",1,1,0,0,0
"2416",14,65,"dot-motion",179,0.0040009,NA,4,"stimulus",0,1,0,0,0
"2417",82,65,"dot-motion",247,0.0818072,NA,3,"stimulus",0,1,0,0,0
"2418",93,65,"dot-motion",183,0.0065039,NA,1,"stimulus",1,NA,0,0,0
"2419",17,66,"dot-motion",67,0.0350023,NA,3,"stimulus",1,NA,0,0,0
"2420",46,66,"dot-motion",153,0.0625053,1,4,"stimulus",1,NA,0,0,0
"2421",12,65,"dot-motion",161,0.0745068,NA,3,"stimulus",1,NA,0,0,0
"2422",45,66,"dot-motion",48,0.0650045,NA,2,"stimulus",1,NA,0,0,0
"2423",49,65,"dot-motion",73,0.00750225,1,4,"stimulus",1,1,0,0,0
"2424",5,65,"dot-motion",55,0.075006,NA,3,"stimulus",0,NA,0,0,0
"2425",85,65,"dot-motion",147,0,NA,1,"stimulus",1,1,0,0,0
"2426",14,66,"dot-motion",181,0.00460096,1,4,"stimulus",0,1,0,0,0
"2427",71,65,"dot-motion",303,0.0060012,1,4,"stimulus",1,1,0,0,0
"2428",46,66,"dot-motion",155,0.0435054,1,4,"stimulus",0,NA,0,0,0
"2429",18,65,"dot-motion",87,0.0085033,1,2,"stimulus",0,NA,0,0,0
"2430",16,66,"dot-motion",147,0.005503,NA,1,"stimulus",0,1,0,0,0
"2431",90,66,"dot-motion",167,0.25,NA,4,"catch trial",0,NA,0,0,0
"2432",17,65,"dot-motion",69,0.042503,1,1,"stimulus",1,1,0,0,0
"2433",45,65,"dot-motion",50,0.0725053,1,2,"stimulus",1,1,0,0,0
"2434",93,65,"dot-motion",185,0.0095042,1,3,"stimulus",1,1,0,0,0
"2435",5,66,"dot-motion",57,0.0825068,NA,1,"stimulus",0,NA,0,0,0
"2436",54,65,"dot-motion",131,0.008003,NA,1,"stimulus",1,1,0,0,0
"2437",49,65,"dot-motion",75,0.00500225,1,4,"stimulus",1,NA,0,0,0
"2438",85,65,"dot-motion",149,0.00850165,1,1,"stimulus",0,NA,0,0,0
"2439",12,65,"dot-motion",163,0.077507,1,4,"stimulus",1,1,0,0,0
"2440",46,65,"dot-motion",157,0.0600053,1,4,"stimulus",1,NA,0,0,0
"2441",14,66,"dot-motion",183,0.0060039,1,4,"stimulus",1,1,0,0,0
"2442",82,65,"dot-motion",249,0.0658075,1,2,"stimulus",1,NA,0,0,0
"2443",71,66,"dot-motion",305,0.0058012,1,4,"stimulus",1,NA,0,0,0
"2444",45,66,"dot-motion",52,0.0600045,1,4,"stimulus",0,NA,0,0,0
"2445",16,65,"dot-motion",149,0.0030003,1,2,"stimulus",1,1,0,0,0
"2446",18,66,"dot-motion",89,0.022503,1,4,"stimulus",1,1,0,0,0
"2447",17,65,"dot-motion",71,0.0550038,NA,1,"stimulus",0,NA,0,0,0
"2448",93,66,"dot-motion",187,0.0093042,1,3,"stimulus",1,NA,0,0,0
"2449",90,65,"dot-motion",169,0.0525074,NA,2,"stimulus",0,1,0,0,0
"2450",54,65,"dot-motion",133,0.0175041,1,4,"stimulus",0,NA,0,0,0
"2451",5,65,"dot-motion",59,0.0900075,1,2,"stimulus",0,1,0,0,0
"2452",49,66,"dot-motion",77,0.0050015,1,4,"stimulus",0,NA,0,0,0
"2453",85,65,"dot-motion",151,0.00750165,1,3,"stimulus",0,NA,0,0,0
"2454",46,65,"dot-motion",159,0.0575052,1,4,"stimulus",1,NA,0,0,0
"2455",45,66,"dot-motion",54,0.0700053,1,4,"stimulus",1,NA,0,0,0
"2456",71,65,"dot-motion",307,0.0056012,1,3,"stimulus",1,NA,0,0,0
"2457",17,65,"dot-motion",73,0.0625045,NA,1,"stimulus",0,NA,0,0,0
"2458",18,65,"dot-motion",91,0.0075033,NA,2,"stimulus",0,1,0,0,0
"2459",16,66,"dot-motion",151,0.0020003,1,1,"stimulus",1,NA,0,0,0
"2460",93,65,"dot-motion",189,0.0030039,NA,1,"stimulus",0,1,0,0,0
"2461",90,66,"dot-motion",171,0.053505,NA,3,"stimulus",1,NA,0,0,0
"2462",12,65,"dot-motion",165,0.0773071,1,2,"stimulus",1,NA,0,0,0
"2463",5,66,"dot-motion",61,0.0875075,1,1,"stimulus",0,NA,0,0,0
"2464",46,65,"dot-motion",161,0.0550053,1,4,"stimulus",1,NA,0,0,0
"2465",54,65,"dot-motion",135,0.0165041,NA,1,"stimulus",0,1,0,0,0
"2466",85,65,"dot-motion",153,0.0030003,1,1,"stimulus",1,1,0,0,0
"2467",49,65,"dot-motion",79,0.00250225,1,4,"stimulus",1,NA,0,0,0
"2468",45,65,"dot-motion",56,0.0550045,1,4,"stimulus",0,NA,0,0,0
"2469",71,65,"dot-motion",309,0.0054012,1,1,"stimulus",1,NA,0,0,0
"2470",17,65,"dot-motion",75,0.040003,NA,2,"stimulus",1,1,0,0,0
"2471",18,65,"dot-motion",93,0.021503,NA,2,"stimulus",1,1,0,0,0
"2472",16,66,"dot-motion",153,0.0010003,NA,1,"stimulus",1,1,0,0,0
"2473",93,66,"dot-motion",191,0.0060042,1,1,"stimulus",0,1,0,0,0
"2474",5,65,"dot-motion",63,0.0850075,NA,2,"stimulus",0,1,0,0,0
"2475",90,66,"dot-motion",173,0.25,NA,3,"catch trial",0,NA,0,0,0
"2476",46,65,"dot-motion",163,0.0525053,1,4,"stimulus",1,NA,0,0,0
"2477",45,65,"dot-motion",58,0.0500045,1,2,"stimulus",0,NA,0,0,0
"2478",54,65,"dot-motion",137,0.0195043,1,3,"stimulus",0,1,0,0,0
"2479",12,65,"dot-motion",167,0.077107,NA,4,"stimulus",1,1,0,0,0
"2480",12,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.0515641,0.0730266,0.0622954
"2481",49,65,"dot-motion",81,0.0025015,1,1,"stimulus",0,NA,0,0,0
"2482",17,65,"dot-motion",77,0.0700053,NA,3,"stimulus",0,NA,0,0,0
"2483",71,65,"dot-motion",311,0.0052012,1,1,"stimulus",1,NA,0,0,0
"2484",46,65,"dot-motion",165,0.0425054,NA,4,"stimulus",0,1,0,0,0
"2485",93,65,"dot-motion",193,0.0058042,1,3,"stimulus",0,NA,0,0,0
"2486",18,65,"dot-motion",95,0.0245033,NA,3,"stimulus",1,NA,0,0,0
"2487",16,65,"dot-motion",155,0.0040006,1,1,"stimulus",1,1,0,0,0
"2488",45,65,"dot-motion",60,0.0450045,NA,2,"stimulus",0,1,0,0,0
"2489",5,66,"dot-motion",65,0.0880078,NA,1,"stimulus",0,NA,0,0,0
"2490",54,66,"dot-motion",139,0.0185043,1,3,"stimulus",0,NA,0,0,0
"2491",90,66,"dot-motion",175,0.0555077,1,2,"stimulus",0,1,0,0,0
"2492",71,66,"dot-motion",313,0.25,1,4,"catch trial",0,NA,0,0,0
"2493",17,65,"dot-motion",79,0.077506,1,1,"stimulus",0,1,0,0,0
"2494",49,65,"dot-motion",83,1.50015e-06,NA,1,"stimulus",0,1,0,0,0
"2495",46,65,"dot-motion",167,0.0500052,NA,4,"stimulus",1,1,0,0,0
"2496",16,66,"dot-motion",157,0.25,1,3,"catch trial",0,NA,0,0,0
"2497",45,65,"dot-motion",62,0.0525053,1,3,"stimulus",0,1,0,0,0
"2498",5,65,"dot-motion",67,0.0600045,1,3,"stimulus",1,1,0,0,0
"2499",93,66,"dot-motion",195,0.0056042,1,1,"stimulus",0,NA,0,0,0
"2500",18,65,"dot-motion",97,0.0105036,1,4,"stimulus",0,1,0,0,0
"2501",90,65,"dot-motion",177,0.0545077,1,1,"stimulus",0,NA,0,0,0
"2502",54,66,"dot-motion",141,0.0110033,1,2,"stimulus",1,1,0,0,0
"2503",85,65,"dot-motion",155,0.00650165,NA,1,"stimulus",0,1,0,0,0
"2504",14,66,"dot-motion",185,0.0050039,1,4,"stimulus",1,NA,0,0,0
"2505",71,66,"dot-motion",315,0.0050012,1,2,"stimulus",1,NA,0,0,0
"2506",17,65,"dot-motion",81,0.0475038,1,2,"stimulus",1,1,0,0,0
"2507",46,65,"dot-motion",169,0.0530056,NA,4,"stimulus",1,NA,0,0,0
"2508",82,65,"dot-motion",251,0.0656075,1,2,"stimulus",1,NA,0,0,0
"2509",5,66,"dot-motion",69,0.0575045,NA,1,"stimulus",1,1,0,0,0
"2510",49,66,"dot-motion",85,2.25022e-06,NA,2,"stimulus",1,1,0,0,0
"2511",45,66,"dot-motion",64,0.0500052,NA,3,"stimulus",0,1,0,0,0
"2512",18,65,"dot-motion",99,0.0275036,1,4,"stimulus",1,1,0,0,0
"2513",16,65,"dot-motion",159,0.0038006,1,1,"stimulus",1,NA,0,0,0
"2514",93,66,"dot-motion",197,0.0091042,1,2,"stimulus",1,NA,0,0,0
"2515",54,65,"dot-motion",143,0.0100033,1,4,"stimulus",1,NA,0,0,0
"2516",85,65,"dot-motion",157,0.00950195,1,3,"stimulus",0,1,0,0,0
"2517",71,65,"dot-motion",317,0.0048012,1,1,"stimulus",1,NA,0,0,0
"2518",90,65,"dot-motion",179,0.0565053,1,3,"stimulus",1,1,0,0,0
"2519",14,65,"dot-motion",187,0.0040039,1,4,"stimulus",1,NA,0,0,0
"2520",46,66,"dot-motion",171,0.0560059,1,4,"stimulus",1,1,0,0,0
"2521",82,65,"dot-motion",253,0.0654075,1,3,"stimulus",1,NA,0,0,0
"2522",17,65,"dot-motion",83,0.075006,1,1,"stimulus",0,NA,0,0,0
"2523",45,66,"dot-motion",66,0.0675052,1,3,"stimulus",1,NA,0,0,0
"2524",18,65,"dot-motion",101,0.0265036,1,4,"stimulus",1,NA,0,0,0
"2525",5,65,"dot-motion",71,0.0910081,NA,2,"stimulus",0,NA,0,0,0
"2526",93,66,"dot-motion",199,0.0054042,1,4,"stimulus",0,NA,0,0,0
"2527",49,66,"dot-motion",87,0.007503,1,4,"stimulus",1,1,0,0,0
"2528",16,66,"dot-motion",161,0.0036006,1,2,"stimulus",1,NA,0,0,0
"2529",46,65,"dot-motion",173,0.0455057,1,4,"stimulus",0,1,0,0,0
"2530",85,65,"dot-motion",159,0.00930195,NA,1,"stimulus",0,1,0,0,0
"2531",90,65,"dot-motion",181,0.0535077,1,2,"stimulus",0,NA,0,0,0
"2532",71,66,"dot-motion",319,0.0046012,1,2,"stimulus",1,NA,0,0,0
"2533",14,65,"dot-motion",189,0.0030039,1,4,"stimulus",1,NA,0,0,0
"2534",82,66,"dot-motion",255,0.0652075,1,3,"stimulus",1,NA,0,0,0
"2535",45,66,"dot-motion",68,0.057506,NA,3,"stimulus",0,NA,0,0,0
"2536",5,66,"dot-motion",73,0.0650053,NA,3,"stimulus",1,NA,0,0,0
"2537",17,66,"dot-motion",85,0.0465037,NA,4,"stimulus",1,1,0,0,0
"2538",18,66,"dot-motion",103,0.0255036,1,4,"stimulus",1,NA,0,0,0
"2539",93,66,"dot-motion",201,0.0089042,1,3,"stimulus",1,NA,0,0,0
"2540",54,66,"dot-motion",145,0.0175044,1,2,"stimulus",0,NA,0,0,0
"2541",49,65,"dot-motion",89,0.006503,1,4,"stimulus",1,NA,0,0,0
"2542",16,65,"dot-motion",163,0.0085033,1,2,"stimulus",0,1,0,0,0
"2543",46,66,"dot-motion",175,0.0445057,1,4,"stimulus",0,NA,0,0,0
"2544",14,65,"dot-motion",191,0.0020039,1,4,"stimulus",1,NA,0,0,0
"2545",82,65,"dot-motion",257,0.0650075,NA,3,"stimulus",1,1,0,0,0
"2546",82,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.0779667,0.0642071,0.0710869
"2547",85,65,"dot-motion",161,0.0020003,NA,1,"stimulus",1,1,0,0,0
"2548",45,65,"dot-motion",70,0.0650067,NA,1,"stimulus",0,NA,0,0,0
"2549",5,65,"dot-motion",75,0.072506,NA,1,"stimulus",1,NA,0,0,0
"2550",90,66,"dot-motion",183,0.0525077,1,3,"stimulus",0,NA,0,0,0
"2551",46,65,"dot-motion",177,0.0550059,1,4,"stimulus",1,NA,0,0,0
"2552",18,66,"dot-motion",105,0.0245036,1,2,"stimulus",1,NA,0,0,0
"2553",71,66,"dot-motion",321,0.0044012,1,1,"stimulus",1,NA,0,0,0
"2554",93,65,"dot-motion",203,0.0052042,1,1,"stimulus",0,NA,0,0,0
"2555",49,65,"dot-motion",91,0.25,1,4,"catch trial",0,NA,0,0,0
"2556",54,65,"dot-motion",147,0.0090033,1,1,"stimulus",1,NA,0,0,0
"2557",14,66,"dot-motion",193,0.0010039,NA,4,"stimulus",1,1,0,0,0
"2558",16,65,"dot-motion",165,0.0075033,1,1,"stimulus",0,NA,0,0,0
"2559",45,65,"dot-motion",72,0.0650053,1,4,"stimulus",1,NA,0,0,0
"2560",5,66,"dot-motion",77,0.0800067,NA,3,"stimulus",1,NA,0,0,0
"2561",85,66,"dot-motion",163,0.0050006,1,2,"stimulus",1,1,0,0,0
"2562",17,65,"dot-motion",87,0.049504,NA,1,"stimulus",1,NA,0,0,0
"2563",18,65,"dot-motion",107,0.0235036,1,4,"stimulus",1,NA,0,0,0
"2564",46,66,"dot-motion",179,0.0435057,1,4,"stimulus",0,NA,0,0,0
"2565",71,65,"dot-motion",323,0.0042012,1,4,"stimulus",1,NA,0,0,0
"2566",93,66,"dot-motion",205,0.0087042,1,2,"stimulus",1,NA,0,0,0
"2567",49,66,"dot-motion",93,0.005503,1,4,"stimulus",1,NA,0,0,0
"2568",14,66,"dot-motion",195,0.00160396,1,4,"stimulus",1,1,0,0,0
"2569",14,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.00452079,0.00352379,0.00402229
"2570",90,66,"dot-motion",185,0.0555052,NA,3,"stimulus",1,1,0,0,0
"2571",54,65,"dot-motion",149,0.0165044,1,2,"stimulus",0,NA,0,0,0
"2572",45,65,"dot-motion",74,0.0625053,1,2,"stimulus",1,NA,0,0,0
"2573",17,65,"dot-motion",89,0.072506,NA,2,"stimulus",0,1,0,0,0
"2574",5,65,"dot-motion",79,0.0875075,1,2,"stimulus",1,1,0,0,0
"2575",46,65,"dot-motion",181,0.0425057,1,4,"stimulus",0,NA,0,0,0
"2576",16,65,"dot-motion",167,0.0034006,1,2,"stimulus",1,NA,0,0,0
"2577",85,66,"dot-motion",165,0.0040006,1,2,"stimulus",1,NA,0,0,0
"2578",18,66,"dot-motion",109,0.25,1,4,"catch trial",0,NA,0,0,0
"2579",71,65,"dot-motion",325,0.0040012,1,4,"stimulus",1,NA,0,0,0
"2580",93,65,"dot-motion",207,0.0050042,NA,1,"stimulus",0,1,0,0,0
"2581",49,65,"dot-motion",95,0.004503,1,4,"stimulus",1,NA,0,0,0
"2582",45,65,"dot-motion",76,0.0600053,1,4,"stimulus",1,NA,0,0,0
"2583",54,65,"dot-motion",151,0.0155044,1,3,"stimulus",0,NA,0,0,0
"2584",5,66,"dot-motion",81,0.0940084,1,1,"stimulus",0,1,0,0,0
"2585",90,66,"dot-motion",187,0.0515077,1,3,"stimulus",0,NA,0,0,0
"2586",46,65,"dot-motion",183,0.0540059,1,4,"stimulus",1,NA,0,0,0
"2587",17,65,"dot-motion",91,0.25,NA,1,"catch trial",0,NA,0,0,0
"2588",16,66,"dot-motion",169,0.25,1,3,"catch trial",0,NA,0,0,0
"2589",18,65,"dot-motion",111,0.0225036,1,1,"stimulus",1,NA,0,0,0
"2590",71,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.00534516,0.00436084,0.004853
"2591",71,65,"dot-motion",327,0.0038012,NA,2,"stimulus",1,1,0,0,0
"2592",45,65,"dot-motion",78,0.0575052,1,3,"stimulus",1,NA,0,0,0
"2593",93,66,"dot-motion",209,0.0085042,1,3,"stimulus",1,NA,0,0,0
"2594",46,65,"dot-motion",185,0.0530059,1,4,"stimulus",1,NA,0,0,0
"2595",49,66,"dot-motion",97,0.003503,1,4,"stimulus",1,NA,0,0,0
"2596",5,65,"dot-motion",83,0.0865075,NA,1,"stimulus",1,1,0,0,0
"2597",17,65,"dot-motion",93,0.0800067,NA,2,"stimulus",0,NA,0,0,0
"2598",16,66,"dot-motion",171,0.0065033,1,3,"stimulus",0,NA,0,0,0
"2599",90,65,"dot-motion",189,0.0505076,NA,4,"stimulus",0,1,0,0,0
"2600",95,66,"dot-motion",23,0.025,1,4,"stimulus",0,NA,0,0,0
"2601",18,65,"dot-motion",113,0.0215036,1,4,"stimulus",1,NA,0,0,0
